Month,Avg_LaeqD,Avg_LaeqN
1,51.038413739325975,44.70488745139989
2,51.00224762571376,44.829823530283136
3,51.72205073797901,45.784033391008265
4,52.68625626474432,45.73332486558353
5,52.141942723534065,46.07234715604265
6,51.82565356054923,46.16506537450233
7,51.25075264328741,45.48877435308011
8,51.854978500755195,46.05302275809413
9,52.69478152233898,46.71988468258053
10,53.528437735278686,46.33983981380126
11,53.45718866527318,47.01169480579381
12,52.60312113040256,45.84979435727756
