Month,Avg_LaeqD,Avg_LaeqN
1,45.294570718170846,40.12947610655205
2,44.42695686631354,38.479010827617806
3,45.17414308176085,38.05687972879421
4,44.683881135133426,39.81135811320988
5,47.32736408153119,41.41324204140365
6,47.73394613085622,42.12330493877846
7,48.85212622942156,43.25716858072943
8,50.22483476349674,44.329078336487335
9,50.37713156135324,44.62251108252035
10,50.484363341732845,44.077916623766775
11,49.835081653045265,43.87497508901695
12,48.72900471560126,43.81490510861636
