Month,Avg_LaeqD,Avg_LaeqN
1,36.422766283826874,37.7247903007762
2,36.57796400845755,34.86928369391884
3,36.5509295668563,34.346978078851286
4,44.58433919318529,39.69171245342367
5,37.17477829393518,36.870224474479876
6,39.52034973922027,36.984239353089336
7,39.64789978016562,37.58748572481033
8,39.20177239270788,37.28780775032488
9,37.91969675110488,36.19594347343443
10,40.27765080619453,41.66660010452598
11,38.15989611926145,36.6442632476798
12,39.18776525592964,38.07032294115369
