Month,Avg_LaeqD,Avg_LaeqN
1,42.597887227293654,38.911912569567434
2,44.09263170057177,40.34974705838231
3,43.34282818119231,40.55975766462464
4,42.86319742782641,41.4378743021276
5,43.137818144398565,42.4376710145393
6,41.32346864225102,42.72157506491138
7,43.08561605158939,45.03109144707669
8,45.1702494984843,46.959777968832626
9,45.837144153074675,47.7558448647448
10,46.75727349554653,46.36672813519635
11,46.321065082340446,45.10427322754736
12,45.10714013577939,44.56731500116378
