Month,Avg_LaeqD,Avg_LaeqN
1,68.4739218399264,60.42995623050439
2,66.81189399774914,60.452160778781085
3,67.17898091577048,61.034192479421364
7,64.6436076175682,56.368564767174966
8,66.05517844829293,58.944020786621095
9,65.7092641517826,57.99581624585184
10,64.93331670824374,58.33907215224639
11,62.937152295600846,57.32682576864289
12,64.59585866781994,58.71220460641804
