Month,Avg_LaeqD,Avg_LaeqN
1,47.76607333643006,45.68176485241351
2,45.69033800901121,45.98710128744607
3,48.19107441508626,48.968478499441595
4,41.42966714920368,44.38639721603258
5,42.74174983957295,45.58398611506489
6,49.21909997768453,50.677607229364455
7,42.694590604693204,46.457705200764295
8,45.463059953901414,48.66674991719962
10,48.402024539063675,49.202461685426975
11,49.64492671122376,49.14952697218788
12,49.00319994065657,48.57291625002568
