Month,Avg_LaeqD,Avg_LaeqN
1,48.43345270518114,44.79922639090639
2,48.92026792280876,42.75491847913923
3,50.93426266531079,47.24997361426187
4,46.13798647561221,40.99025725205373
5,47.74558693348869,42.13770138627495
6,47.89722566608976,44.4531202720283
7,49.057098374210575,42.89384936927462
8,48.04990550109987,42.60057413213719
9,48.72447518592609,45.70694279449509
10,59.30149166775868,51.927890389149304
11,48.74287721552336,38.36490297551868
12,51.50401413830557,47.40738545737547
