Month,Avg_LaeqD,Avg_LaeqN
1,38.98684349202774,34.60279345260346
2,32.6511427591185,37.87581760607224
3,38.492974662866246,35.872877301806575
4,36.866381438623684,37.219416419728965
5,39.128037878632355,37.94223394878399
6,41.22849580284813,41.03839358924644
7,43.01799280281989,41.59359511982452
8,42.66170380604077,42.31725184822426
9,42.69162641536326,41.521293163446
10,41.85992452778261,40.987124604426825
11,39.25310649862955,39.965010559523044
12,39.62451773721119,40.029311962755756
