Month,Avg_LaeqD,Avg_LaeqN
1,45.133245481383184,40.75074477095221
2,44.045889720206326,39.84198437828424
3,41.20596239108538,39.64355447810205
4,39.11671116638373,35.75792039447333
5,39.509220723240475,33.84898128828473
6,40.5994615150772,37.86678598641602
7,35.04349553759984,32.547051955648755
8,35.36648419340705,35.32535014671549
9,40.381862074097334,33.957198571685325
10,37.8827612408552,37.95808494919648
11,36.186406447753924,35.54819029162254
12,39.92862038479398,37.70724681555278
