Date,Avg_LaeqD,Avg_LaeqN
2018-01,4.870967741935484,3.7838709677419358
2018-02,11.617857142857144,1.217857142857143
2018-03,12.796774193548387,2.1548387096774193
2018-04,6.823333333333334,3.3
2018-05,10.574193548387097,4.95483870967742
2018-06,8.183333333333334,1.0566666666666666
2018-07,6.83225806451613,1.2419354838709677
2018-08,3.148387096774193,2.3000000000000003
2018-09,7.35,1.4533333333333334
2018-10,7.303225806451613,2.4096774193548387
2018-11,15.21,3.453333333333333
2018-12,7.916129032258064,3.57741935483871
2019-01,15.067741935483872,4.032258064516129
2019-02,2.9035714285714285,2.367857142857143
2019-03,3.2483870967741937,0.0
2019-04,3.1933333333333334,2.246666666666667
2019-05,8.374193548387096,1.0935483870967742
2019-06,0.0,0.9833333333333333
2019-07,1.2000000000000002,1.1741935483870967
2019-08,7.151612903225806,1.0806451612903225
2019-09,5.736666666666666,2.69
2019-10,3.1161290322580646,3.6870967741935483
2019-11,3.2866666666666666,2.4766666666666666
2019-12,4.187096774193549,4.041935483870968
2020-01,3.2806451612903227,2.570967741935484
2020-02,5.210344827586207,0.0
2020-03,1.2935483870967743,0.0
2020-04,0.0,0.0
2020-05,0.0,0.0
2020-06,0.0,0.0
2020-07,3.148387096774193,1.332258064516129
2020-08,0.0,1.4451612903225806
2020-09,3.6866666666666665,0.0
2020-10,0.0,0.0
2020-11,4.633333333333334,0.0
2020-12,2.2129032258064516,0.0
2021-01,2.051612903225806,0.0
2021-02,3.475,0.0
2021-03,0.0,0.0
2021-04,0.0,0.0
2021-05,9.73225806451613,1.2870967741935484
2021-06,5.043333333333334,0.0
2021-07,6.635483870967741,4.12258064516129
2021-08,6.6,2.883870967741936
2021-09,8.193333333333333,1.7
2021-10,8.287096774193548,0.0
2021-11,2.3433333333333333,2.146666666666667
2021-12,3.135483870967742,1.2322580645161292
2022-01,3.4322580645161294,1.332258064516129
2022-02,10.653571428571428,1.1964285714285714
2022-03,3.729032258064516,2.3161290322580643
2022-04,43.263333333333335,35.49666666666667
2022-05,10.938709677419356,4.519354838709678
2022-06,5.92,4.09
2022-07,1.5870967741935484,0.0
2022-08,5.625806451612903,0.0
2022-09,6.27,4.63
2022-10,1.8741935483870968,1.2000000000000002
2022-11,2.5300000000000002,0.9566666666666667
2022-12,11.574193548387097,2.6709677419354843
2023-01,7.62258064516129,0.9161290322580645
2023-02,2.4678571428571425,0.0
2023-03,4.393548387096774,2.7806451612903227
2023-04,5.926666666666667,3.45
2023-05,6.603225806451612,3.4516129032258065
2023-06,11.889999999999999,3.3466666666666667
2023-07,5.070967741935483,3.7419354838709675
2023-08,10.51290322580645,6.025806451612904
2023-09,2.9099999999999997,6.906666666666666
2023-10,4.270967741935484,0.0
2023-11,4.096666666666667,4.983333333333333
2023-12,0.970967741935484,1.103225806451613
2024-01,2.670967741935484,2.6677419354838707
2024-02,5.986206896551724,3.8241379310344827
2024-03,11.69032258064516,1.1161290322580646
2024-04,2.7266666666666666,2.3033333333333332
