Month,Avg_LaeqD,Avg_LaeqN
1,55.45435304636481,50.42933163073887
2,57.058862612937524,51.16879076640417
3,56.68192685388626,51.040122089296574
4,56.12121795048203,50.851401711241245
5,55.17224463679469,49.963966571062954
6,56.325614941425854,51.52002049784559
7,57.82605330549546,53.35054320837436
8,56.48753262193155,52.34416675848331
9,56.24778140880147,51.34822240421702
10,57.55161805705556,52.57458655527729
11,56.26275821761403,50.91025078053181
12,56.628057149919336,51.286673168931685
