Day,LaeqD,LaeqN
1,0.0,0.0
2,0.0,0.0
3,31.1,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,34.8
9,0.0,0.0
10,39.7,0.0
11,37.1,0.0
12,0.0,0.0
13,37.1,33.1
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,29.6,0.0
27,0.0,0.0
28,30.1,31.1
29,0.0,0.0
30,0.0,0.0
