Month,Avg_LaeqD,Avg_LaeqN
1,50.89576809228339,44.39605714668069
2,50.34698676143647,46.49569705654002
3,52.61344033895175,47.29139428439838
4,52.55751551136815,46.712284656499364
5,52.93802949716824,47.23087080560027
6,54.91073912406611,49.968543669006436
7,56.812722062247644,50.47223890151986
8,57.18161208467093,51.73290345683897
9,56.35630623496293,50.38388834023028
10,54.260473104733734,48.039802451026176
11,55.3020488331361,49.20349504726927
12,55.04383182278916,49.17561936856772
