Month,Avg_LaeqD,Avg_LaeqN
1,47.87097365366276,47.4453956694612
2,49.90475410869819,48.20779916646011
3,52.30241715139378,49.5611794502749
4,48.77187530783128,48.54643251194061
5,50.71140900560949,49.776969648449466
6,45.54786441297172,46.93753816240417
7,46.06900133801216,46.75159862398829
8,45.30912534760666,46.46618386932432
9,49.56787046246124,49.58320512440658
10,51.80206763127992,50.53198539378954
11,49.18952035205052,48.23457513261803
12,51.516995611308396,48.90618723772181
