Month,Avg_LaeqD,Avg_LaeqN
1,57.09039894225722,50.11240202222666
2,57.97087029449805,51.158140108463506
3,58.2236305403286,50.978168869374755
4,56.156655468740226,50.09960568780076
5,58.87498713538012,52.54872417001287
6,59.19496247555762,52.47291620808302
7,59.05671543526779,52.43117741957059
8,59.10647671701686,52.53322817201662
9,59.45761121581515,52.46359543229734
10,59.37377663552007,52.2102618898521
11,58.93843658412819,51.63269736575433
12,58.3289864061892,51.717423367811776
