Month,Avg_LaeqD,Avg_LaeqN
1,44.54164923551913,42.39923419897791
2,42.52068884107723,42.29370978362668
3,42.827604778960946,43.26269530229677
4,42.636240461991825,44.113617265635924
5,47.30166979141727,47.33655994012621
6,46.04684810445738,44.909927412009026
7,42.604535299865454,44.29087541235512
8,45.57673856672115,45.084616731665164
9,46.01032291515502,44.68485378560211
10,42.17077675800155,44.06088755507697
11,45.16207791053123,44.20328749513651
12,43.86500439771172,43.026314268132715
