Month,Avg_LaeqD,Avg_LaeqN
1,47.83872076465769,42.693228250189634
2,49.03823240648252,42.84945360575739
3,60.126586476680295,52.98463162630561
4,61.88884450674622,55.00360552553783
5,62.75759902167144,55.5630243307995
6,62.29258445879716,55.451027717122024
7,57.15279153619778,52.4131354006521
8,56.240216853909544,50.98871683164556
9,56.230154026628824,50.961545759138914
10,60.70953074104515,53.01686096598669
11,50.24560781517529,43.89430489714194
12,52.53013165733846,45.532247688190026
