Month,Avg_LaeqD,Avg_LaeqN
1,42.03721777972406,40.041478803869275
2,43.600364411784405,38.25733634538052
3,41.767114917284005,42.13696829729344
4,44.407874467759,40.61480598548441
5,42.495684719676646,41.58991399355513
6,38.684649171119354,37.908512357843776
7,40.933798844262355,36.64263934092819
8,37.57565806514177,36.858441071366435
9,42.80704205894803,39.76311278462107
10,37.144992832595435,37.07073955680509
11,42.11138763178074,41.793873591087106
12,40.43778604356581,40.68015361269639
