Month,Avg_LaeqD,Avg_LaeqN
1,57.860793500524835,50.89079143169123
2,58.63340196204948,51.188030544500165
3,56.07595533070114,49.427901174236425
4,36.36655253764435,40.749336579365945
5,40.230066786555284,39.78607475621838
6,36.6302594914844,37.45420311549657
7,59.01980913456697,51.235091141436264
8,58.92581733396944,51.13743287445287
9,59.48144186819418,51.673900581610546
10,58.57259477460231,51.3948346081019
11,59.232833064778355,52.24855970795993
12,58.33041258987243,50.85378834961861
