Month,Avg_LaeqD,Avg_LaeqN
01,24.432258064516127,12.016129032258062
02,32.464285714285715,10.24642857142857
03,27.445161290322584,16.77741935483871
04,40.25333333333333,28.999999999999996
05,23.39677419354839,7.1000000000000005
06,35.65,25.336666666666666
07,39.50645161290323,26.03548387096774
08,28.84516129032258,16.580645161290324
09,34.86,23.476666666666667
10,31.609677419354842,15.890322580645162
11,18.30333333333333,11.03
