Month,Avg_LaeqD,Avg_LaeqN
1,46.604241626045095,42.37091494233492
2,47.029524393146886,41.352547078966765
3,45.67243850619406,40.10918533331505
4,50.28818310102231,45.12968481771392
5,50.346712636452516,44.34275555638841
6,48.84681940247562,43.11242515712352
7,47.59642577665482,42.919924434446166
8,49.10534788176668,42.60511314571039
9,48.27415592955078,43.43353762006453
10,50.836622877312806,46.72336131537624
11,48.49494702450806,44.19760396858513
12,47.63314635516471,42.912369044250894
