Month,Avg_LaeqD,Avg_LaeqN
01,30.361290322580643,16.470967741935482
02,35.142857142857146,15.985714285714284
03,22.541935483870965,9.380645161290323
04,19.353333333333335,11.860000000000001
05,37.329032258064515,18.790322580645164
06,40.89,29.256666666666668
07,39.49354838709677,31.977419354838712
08,19.487096774193546,11.600000000000001
09,27.026666666666667,17.369999999999997
10,38.754838709677415,33.42580645161291
11,19.526666666666664,9.45
12,31.080645161290324,23.4258064516129
