Month,Avg_LaeqD,Avg_LaeqN
1,64.71136583759728,58.02456815289119
2,64.89013533764431,58.18731632619446
3,66.14690445346294,59.679413141472736
4,66.77988892322306,61.3945033423464
5,67.23266154424599,60.45556515704517
6,68.6631542671745,62.121239250718496
7,68.20611741828326,61.295377684816394
8,68.88421293088139,62.478278665392935
9,68.88138883321301,62.00894704834481
10,67.83998219387725,59.964396637006644
11,68.1682200265975,61.649821755109635
12,67.26637202688062,60.60762308601323
